Experiment,Problem,Type,Delta,Time,PlanLength,PlanningTime,HeuristicTime,SearchTime,ExpandedNodes,StatesEvaluated,PlanDuration
Linear-Car-2,p23.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,PLAN,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,PLAN,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,PLAN,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,PLAN,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,DOMAIN,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p23.pddl,DOMAIN,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,SIMU,1,46909,60,46782,23262,46678,8565640,10914554,38
Linear-Car-2,p24.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,PLAN,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,PLAN,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,PLAN,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,PLAN,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,DOMAIN,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p24.pddl,DOMAIN,10,TO,-,-,-,-,-,-,-
Linear-Generator,instance_1.pddl,SIMU,0.1,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_1.pddl,SIMU,1,239,1003,153,11,41,1015,2004,1001
Linear-Generator,instance_1.pddl,SIMU,2,234,503,148,14,33,510,1004,1002
Linear-Generator,instance_1.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_1.pddl,SIMU,5,224,203,135,13,22,207,404,1005
Linear-Generator,instance_1.pddl,SIMU,10,202,103,131,5,18,106,204,1010
Linear-Generator,instance_1.pddl,PLAN,0.1,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_1.pddl,PLAN,1,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_1.pddl,PLAN,2,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_1.pddl,PLAN,3,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_1.pddl,PLAN,5,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_1.pddl,PLAN,10,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_1.pddl,DOMAIN,0.1,,-,-,-,-,-,-,-
Linear-Generator,instance_1.pddl,DOMAIN,1,,-,-,-,-,-,-,-
Linear-Generator,instance_1.pddl,DOMAIN,2,,-,-,-,-,-,-,-
Linear-Generator,instance_1.pddl,DOMAIN,3,,-,-,-,-,-,-,-
Linear-Generator,instance_1.pddl,DOMAIN,5,,-,-,-,-,-,-,-
Linear-Generator,instance_1.pddl,DOMAIN,10,,-,-,-,-,-,-,-
Linear-Generator,instance_10.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_10.pddl,SIMU,1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_10.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Generator,instance_10.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_10.pddl,SIMU,5,16931,221,16820,10344,16699,1048847,2099434,1050
Linear-Generator,instance_10.pddl,SIMU,10,1161,121,1069,615,950,59218,119376,1100
Linear-Generator,instance_10.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_10.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_10.pddl,PLAN,2,TO,-,-,-,-,-,-,-
Linear-Generator,instance_10.pddl,PLAN,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_10.pddl,PLAN,5,TO,-,-,-,-,-,-,-
Linear-Generator,instance_10.pddl,PLAN,10,TO,-,-,-,-,-,-,-
Linear-Generator,instance_10.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_10.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_10.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Generator,instance_10.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_10.pddl,DOMAIN,5,TO,-,-,-,-,-,-,-
Linear-Generator,instance_10.pddl,DOMAIN,10,TO,-,-,-,-,-,-,-
Linear-Generator,instance_2.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_2.pddl,SIMU,1,280,1005,181,27,56,1150,3232,1002
Linear-Generator,instance_2.pddl,SIMU,2,232,505,146,13,38,555,1572,1004
Linear-Generator,instance_2.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_2.pddl,SIMU,5,220,205,134,9,26,222,624,1010
Linear-Generator,instance_2.pddl,SIMU,10,218,105,133,9,22,115,316,1020
Linear-Generator,instance_2.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_2.pddl,PLAN,1,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_2.pddl,PLAN,2,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_2.pddl,PLAN,3,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_2.pddl,PLAN,5,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_2.pddl,PLAN,10,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_2.pddl,DOMAIN,0.1,,-,-,-,-,-,-,-
Linear-Generator,instance_2.pddl,DOMAIN,1,,-,-,-,-,-,-,-
Linear-Generator,instance_2.pddl,DOMAIN,2,,-,-,-,-,-,-,-
Linear-Generator,instance_2.pddl,DOMAIN,3,,-,-,-,-,-,-,-
Linear-Generator,instance_2.pddl,DOMAIN,5,,-,-,-,-,-,-,-
Linear-Generator,instance_2.pddl,DOMAIN,10,,-,-,-,-,-,-,-
Linear-Generator,instance_3.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_3.pddl,SIMU,1,307,1007,212,37,85,2738,7348,1003
Linear-Generator,instance_3.pddl,SIMU,2,248,507,163,25,53,853,2638,1006
Linear-Generator,instance_3.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_3.pddl,SIMU,5,232,207,145,16,33,274,916,1015
Linear-Generator,instance_3.pddl,SIMU,10,222,107,135,13,25,137,454,1030
Linear-Generator,instance_3.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_3.pddl,PLAN,1,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_3.pddl,PLAN,2,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_3.pddl,PLAN,3,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_3.pddl,PLAN,5,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_3.pddl,PLAN,10,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_3.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_3.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_3.pddl,DOMAIN,2,,-,-,-,-,-,-,-
Linear-Generator,instance_3.pddl,DOMAIN,3,,-,-,-,-,-,-,-
Linear-Generator,instance_3.pddl,DOMAIN,5,,-,-,-,-,-,-,-
Linear-Generator,instance_3.pddl,DOMAIN,10,,-,-,-,-,-,-,-
Linear-Generator,instance_4.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_4.pddl,SIMU,1,487,1009,399,163,277,21751,46297,1004
Linear-Generator,instance_4.pddl,SIMU,2,298,509,210,45,96,2916,7227,1008
Linear-Generator,instance_4.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_4.pddl,SIMU,5,243,209,156,20,41,472,1500,1020
Linear-Generator,instance_4.pddl,SIMU,10,226,109,141,15,30,196,667,1040
Linear-Generator,instance_4.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_4.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_4.pddl,PLAN,2,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_4.pddl,PLAN,3,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_4.pddl,PLAN,5,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_4.pddl,PLAN,10,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_4.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_4.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_4.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Generator,instance_4.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_4.pddl,DOMAIN,5,,-,-,-,-,-,-,-
Linear-Generator,instance_4.pddl,DOMAIN,10,,-,-,-,-,-,-,-
Linear-Generator,instance_5.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_5.pddl,SIMU,1,2825,1011,2722,1605,2598,249853,503408,1005
Linear-Generator,instance_5.pddl,SIMU,2,473,511,377,161,264,17328,36508,1010
Linear-Generator,instance_5.pddl,SIMU,3,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_5.pddl,SIMU,5,273,211,178,34,66,1246,3236,1025
Linear-Generator,instance_5.pddl,SIMU,10,240,111,153,22,40,365,1104,1050
Linear-Generator,instance_5.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_5.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_5.pddl,PLAN,2,TO,-,-,-,-,-,-,-
Linear-Generator,instance_5.pddl,PLAN,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_5.pddl,PLAN,5,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_5.pddl,PLAN,10,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_5.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_5.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_5.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Generator,instance_5.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_5.pddl,DOMAIN,5,TO,-,-,-,-,-,-,-
Linear-Generator,instance_5.pddl,DOMAIN,10,,-,-,-,-,-,-,-
Linear-Generator,instance_6.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_6.pddl,SIMU,1,34053,1013,33926,20998,33793,2987012,5978618,1006
Linear-Generator,instance_6.pddl,SIMU,2,1549,513,1469,884,1352,118178,238663,1012
Linear-Generator,instance_6.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_6.pddl,SIMU,5,318,213,229,61,117,4326,9587,1030
Linear-Generator,instance_6.pddl,SIMU,10,269,113,180,27,58,859,2195,1060
Linear-Generator,instance_6.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_6.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_6.pddl,PLAN,2,TO,-,-,-,-,-,-,-
Linear-Generator,instance_6.pddl,PLAN,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_6.pddl,PLAN,5,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_6.pddl,PLAN,10,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_6.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_6.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_6.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Generator,instance_6.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_6.pddl,DOMAIN,5,TO,-,-,-,-,-,-,-
Linear-Generator,instance_6.pddl,DOMAIN,10,TO,-,-,-,-,-,-,-
Linear-Generator,instance_7.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_7.pddl,SIMU,1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_7.pddl,SIMU,2,11125,515,11024,6562,10904,824080,1650916,1014
Linear-Generator,instance_7.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_7.pddl,SIMU,5,467,215,395,165,280,16622,34370,1035
Linear-Generator,instance_7.pddl,SIMU,10,293,115,206,44,90,2326,5237,1070
Linear-Generator,instance_7.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_7.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_7.pddl,PLAN,2,TO,-,-,-,-,-,-,-
Linear-Generator,instance_7.pddl,PLAN,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_7.pddl,PLAN,5,TO,-,-,-,-,-,-,-
Linear-Generator,instance_7.pddl,PLAN,10,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_7.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_7.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_7.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Generator,instance_7.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_7.pddl,DOMAIN,5,TO,-,-,-,-,-,-,-
Linear-Generator,instance_7.pddl,DOMAIN,10,TO,-,-,-,-,-,-,-
Linear-Generator,instance_8.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_8.pddl,SIMU,1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_8.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Generator,instance_8.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_8.pddl,SIMU,5,1159,217,1067,638,947,65783,132888,1040
Linear-Generator,instance_8.pddl,SIMU,10,377,117,289,89,169,6710,14121,1080
Linear-Generator,instance_8.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_8.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_8.pddl,PLAN,2,TO,-,-,-,-,-,-,-
Linear-Generator,instance_8.pddl,PLAN,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_8.pddl,PLAN,5,TO,-,-,-,-,-,-,-
Linear-Generator,instance_8.pddl,PLAN,10,UNSAT,-,-,-,-,-,-,-
Linear-Generator,instance_8.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_8.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_8.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Generator,instance_8.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_8.pddl,DOMAIN,5,TO,-,-,-,-,-,-,-
Linear-Generator,instance_8.pddl,DOMAIN,10,TO,-,-,-,-,-,-,-
Linear-Generator,instance_9.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_9.pddl,SIMU,1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_9.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Generator,instance_9.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_9.pddl,SIMU,5,3972,219,3870,2421,3746,262403,526335,1045
Linear-Generator,instance_9.pddl,SIMU,10,628,119,519,241,402,19843,40507,1090
Linear-Generator,instance_9.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_9.pddl,PLAN,1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_9.pddl,PLAN,2,TO,-,-,-,-,-,-,-
Linear-Generator,instance_9.pddl,PLAN,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_9.pddl,PLAN,5,TO,-,-,-,-,-,-,-
Linear-Generator,instance_9.pddl,PLAN,10,TO,-,-,-,-,-,-,-
Linear-Generator,instance_9.pddl,DOMAIN,0.1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_9.pddl,DOMAIN,1,TO,-,-,-,-,-,-,-
Linear-Generator,instance_9.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Generator,instance_9.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
Linear-Generator,instance_9.pddl,DOMAIN,5,TO,-,-,-,-,-,-,-
Linear-Generator,instance_9.pddl,DOMAIN,10,TO,-,-,-,-,-,-,-
Solar-Rover,prob01.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Solar-Rover,prob01.pddl,SIMU,1,271,54,173,25,54,1236,2505,50
Solar-Rover,prob01.pddl,SIMU,2,228,29,143,12,37,557,1147,50
Solar-Rover,prob01.pddl,SIMU,3,224,25,138,11,32,368,744,51
Solar-Rover,prob01.pddl,SIMU,5,216,14,131,13,25,154,341,50
Solar-Rover,prob01.pddl,SIMU,10,189,9,117,4,13,20,66,50
Solar-Rover,prob01.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Solar-Rover,prob01.pddl,PLAN,1,279,504,179,23,61,1259,2551,50
Solar-Rover,prob01.pddl,PLAN,2,244,504,158,12,48,580,1193,50
Solar-Rover,prob01.pddl,PLAN,3,239,514,153,13,44,382,797,51
Solar-Rover,prob01.pddl,PLAN,5,237,504,149,4,35,177,387,50
Solar-Rover,prob01.pddl,PLAN,10,216,504,138,6,24,51,138,50
Solar-Rover,prob01.pddl,DOMAIN,0.1,276,1004,188,21,74,1259,2551,50
Solar-Rover,prob01.pddl,DOMAIN,1,268,554,181,21,68,1259,2551,50
Solar-Rover,prob01.pddl,DOMAIN,2,261,529,173,18,58,858,1524,50
Solar-Rover,prob01.pddl,DOMAIN,3,255,531,170,14,55,859,1309,51
Solar-Rover,prob01.pddl,DOMAIN,5,359,514,273,52,159,7537,9177,50
Solar-Rover,prob01.pddl,DOMAIN,10,281,509,195,23,83,2402,2722,50
Solar-Rover,prob02.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Solar-Rover,prob02.pddl,SIMU,1,302,104,202,36,83,2588,5209,100
Solar-Rover,prob02.pddl,SIMU,2,247,54,161,27,56,1236,2505,100
Solar-Rover,prob02.pddl,SIMU,3,257,38,170,22,46,824,1661,102
Solar-Rover,prob02.pddl,SIMU,5,231,24,145,14,35,440,910,100
Solar-Rover,prob02.pddl,SIMU,10,215,14,131,11,23,154,341,100
Solar-Rover,prob02.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Solar-Rover,prob02.pddl,PLAN,1,286,1004,199,27,88,2611,5255,100
Solar-Rover,prob02.pddl,PLAN,2,256,1004,171,17,65,1259,2551,100
Solar-Rover,prob02.pddl,PLAN,3,253,1024,166,17,59,823,1679,102
Solar-Rover,prob02.pddl,PLAN,5,244,1004,158,12,49,463,959,100
Solar-Rover,prob02.pddl,PLAN,10,220,1004,151,16,41,177,387,100
Solar-Rover,prob02.pddl,DOMAIN,0.1,311,2004,222,30,103,2611,5255,100
Solar-Rover,prob02.pddl,DOMAIN,1,302,1104,217,41,100,2611,5255,100
Solar-Rover,prob02.pddl,DOMAIN,2,279,1054,194,31,80,2029,3370,100
Solar-Rover,prob02.pddl,DOMAIN,3,258,1058,190,26,74,1670,2567,102
Solar-Rover,prob02.pddl,DOMAIN,5,692,1024,603,160,487,38370,45941,100
Solar-Rover,prob02.pddl,DOMAIN,10,412,1014,326,72,205,12191,13463,100
Solar-Rover,prob03.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Solar-Rover,prob03.pddl,SIMU,1,319,154,235,48,125,6730,13205,150
Solar-Rover,prob03.pddl,SIMU,2,260,79,172,33,64,1911,3855,150
Solar-Rover,prob03.pddl,SIMU,3,246,54,161,29,55,1236,2505,150
Solar-Rover,prob03.pddl,SIMU,5,233,34,148,15,40,692,1417,150
Solar-Rover,prob03.pddl,SIMU,10,222,19,136,13,30,309,645,150
Solar-Rover,prob03.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Solar-Rover,prob03.pddl,PLAN,1,362,1504,276,60,157,7539,14783,150
Solar-Rover,prob03.pddl,PLAN,2,287,1504,198,23,82,1934,3901,150
Solar-Rover,prob03.pddl,PLAN,3,270,1504,181,21,68,1259,2551,150
Solar-Rover,prob03.pddl,PLAN,5,259,1504,169,19,61,715,1463,150
Solar-Rover,prob03.pddl,PLAN,10,256,1504,159,11,49,329,690,150
Solar-Rover,prob03.pddl,DOMAIN,0.1,405,3004,319,63,201,7539,14783,150
Solar-Rover,prob03.pddl,DOMAIN,1,397,1654,311,76,191,7539,14783,150
Solar-Rover,prob03.pddl,DOMAIN,2,645,1579,552,139,436,29810,45389,150
Solar-Rover,prob03.pddl,DOMAIN,3,964,1554,875,257,757,63982,85993,150
Solar-Rover,prob03.pddl,DOMAIN,5,1107,1534,1012,294,885,81205,96285,150
Solar-Rover,prob03.pddl,DOMAIN,10,547,1519,458,109,340,26562,28981,150
Solar-Rover,prob04.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Solar-Rover,prob04.pddl,SIMU,1,2041,204,1935,1128,1809,248704,493391,200
Solar-Rover,prob04.pddl,SIMU,2,266,104,180,36,75,2588,5209,200
Solar-Rover,prob04.pddl,SIMU,3,260,75,169,27,62,1717,3443,201
Solar-Rover,prob04.pddl,SIMU,5,225,44,155,23,49,962,1957,200
Solar-Rover,prob04.pddl,SIMU,10,228,24,142,11,35,440,910,200
Solar-Rover,prob04.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Solar-Rover,prob04.pddl,PLAN,1,2878,2004,2789,1043,2659,258537,512896,200
Solar-Rover,prob04.pddl,PLAN,2,286,2004,200,21,92,2611,5255,200
Solar-Rover,prob04.pddl,PLAN,3,273,2014,188,26,80,1718,3469,201
Solar-Rover,prob04.pddl,PLAN,5,259,2004,174,13,67,985,2003,200
Solar-Rover,prob04.pddl,PLAN,10,255,2004,170,15,55,463,959,200
Solar-Rover,prob04.pddl,DOMAIN,0.1,4418,4004,4320,1475,4193,259764,515335,200
Solar-Rover,prob04.pddl,DOMAIN,1,3895,2204,3793,1493,3673,259764,515335,200
Solar-Rover,prob04.pddl,DOMAIN,2,2348,2104,2254,791,2132,181720,271707,200
Solar-Rover,prob04.pddl,DOMAIN,3,1230,2081,1139,354,1016,87199,116944,201
Solar-Rover,prob04.pddl,DOMAIN,5,1491,2044,1398,433,1280,124145,146705,200
Solar-Rover,prob04.pddl,DOMAIN,10,659,2024,567,139,451,41107,44656,200
Solar-Rover,prob05.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Solar-Rover,prob05.pddl,SIMU,1,7483,254,7381,4239,7271,961619,1903340,250
Solar-Rover,prob05.pddl,SIMU,2,283,129,195,38,85,3253,6539,250
Solar-Rover,prob05.pddl,SIMU,3,267,88,181,33,71,2174,4361,252
Solar-Rover,prob05.pddl,SIMU,5,254,54,167,23,55,1236,2505,250
Solar-Rover,prob05.pddl,SIMU,10,230,29,148,11,38,557,1147,250
Solar-Rover,prob05.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Solar-Rover,prob05.pddl,PLAN,1,10614,2504,10503,4012,10374,977817,1935241,250
Solar-Rover,prob05.pddl,PLAN,2,311,2504,223,40,108,3286,6605,250
Solar-Rover,prob05.pddl,PLAN,3,287,2524,200,29,88,2179,4391,252
Solar-Rover,prob05.pddl,PLAN,5,281,2504,194,27,76,1259,2551,250
Solar-Rover,prob05.pddl,PLAN,10,263,2504,176,11,62,580,1193,250
Solar-Rover,prob05.pddl,DOMAIN,0.1,15847,5004,15737,5385,15619,978012,1935627,250
Solar-Rover,prob05.pddl,DOMAIN,1,14067,2754,13960,5443,13839,978012,1935627,250
Solar-Rover,prob05.pddl,DOMAIN,2,4803,2629,4718,1710,4594,393081,583144,250
Solar-Rover,prob05.pddl,DOMAIN,3,1622,2608,1532,502,1411,130154,173879,252
Solar-Rover,prob05.pddl,DOMAIN,5,2000,2554,1906,601,1776,167085,197125,250
Solar-Rover,prob05.pddl,DOMAIN,10,807,2529,717,198,599,55652,60331,250
Solar-Rover,prob06.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Solar-Rover,prob06.pddl,SIMU,1,14190,304,14052,7854,13924,1776635,3509557,300
Solar-Rover,prob06.pddl,SIMU,2,322,154,236,55,124,6730,13205,300
Solar-Rover,prob06.pddl,SIMU,3,264,104,179,46,75,2588,5209,300
Solar-Rover,prob06.pddl,SIMU,5,251,64,165,22,60,1506,3045,300
Solar-Rover,prob06.pddl,SIMU,10,247,34,159,19,42,692,1417,300
Solar-Rover,prob06.pddl,PLAN,0.1,TO,-,-,-,-,-,-,-
Solar-Rover,prob06.pddl,PLAN,1,20098,3004,19998,7550,19883,1792971,3541750,300
Solar-Rover,prob06.pddl,PLAN,2,404,3004,310,54,196,7539,14783,300
Solar-Rover,prob06.pddl,PLAN,3,295,3004,209,35,99,2611,5255,300
Solar-Rover,prob06.pddl,PLAN,5,284,3004,200,18,84,1529,3091,300
Solar-Rover,prob06.pddl,PLAN,10,275,3004,184,11,70,715,1463,300
Solar-Rover,prob06.pddl,DOMAIN,0.1,29357,6004,29231,10030,29107,1792980,3541768,300
Solar-Rover,prob06.pddl,DOMAIN,1,26780,3304,26677,10201,26554,1792980,3541768,300
Solar-Rover,prob06.pddl,DOMAIN,2,7464,3154,7360,2686,7238,612410,905925,300
Solar-Rover,prob06.pddl,DOMAIN,3,4245,3104,4144,1420,4022,374549,496154,300
Solar-Rover,prob06.pddl,DOMAIN,5,2320,3064,2226,700,2104,210025,247545,300
Solar-Rover,prob06.pddl,DOMAIN,10,944,3034,854,237,725,70197,76006,300
Solar-Rover,prob07.pddl,SIMU,0.1,TO,-,-,-,-,-,-,-
Solar-Rover,prob07.pddl,SIMU,1,19551,354,19434,11172,19326,2594802,5121976,350
Solar-Rover,prob07.pddl,SIMU,2,662,179,586,277,477,57095,112177,350
Solar-Rover,prob07.pddl,SIMU,3,282,125,192,34,82,3067,6143,351
