Experiment,Problem,Type,Delta,Time,PlanLength,PlanningTime,HeuristicTime,SearchTime,ExpandedNodes,StatesEvaluated,PlanDuration
Linear-Car,instance_4_30.0_0.1_10.0.pddl,DOMAIN,3,244,59,156,35,51,364,492,30
Linear-Car,instance_4_30.0_0.1_10.0.pddl,DOMAIN,5,216,41,129,12,25,41,64,25
Linear-Car,instance_4_30.0_0.1_10.0.pddl,DOMAIN,10,216,41,130,15,26,52,68,30
Linear-Car,instance_4_30.0_0.1_10.0.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_4_30.0_0.1_10.0.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_5_30.0_0.1_10.0.pddl,SIMU,1,219,45,130,20,30,70,168,29
Linear-Car,instance_5_30.0_0.1_10.0.pddl,SIMU,2,211,33,124,13,24,58,128,38
Linear-Car,instance_5_30.0_0.1_10.0.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_5_30.0_0.1_10.0.pddl,SIMU,5,211,17,118,10,19,31,65,45
Linear-Car,instance_5_30.0_0.1_10.0.pddl,SIMU,10,185,10,114,7,15,17,33,40
Linear-Car,instance_5_30.0_0.1_10.0.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_5_30.0_0.1_10.0.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_5_30.0_0.1_10.0.pddl,PLAN,1,218,45,130,16,29,70,168,29
Linear-Car,instance_5_30.0_0.1_10.0.pddl,PLAN,2,207,38,121,13,22,29,67,28
Linear-Car,instance_5_30.0_0.1_10.0.pddl,PLAN,3,208,46,135,15,28,74,126,33
Linear-Car,instance_5_30.0_0.1_10.0.pddl,PLAN,5,212,37,124,7,20,25,46,30
Linear-Car,instance_5_30.0_0.1_10.0.pddl,PLAN,10,197,37,124,5,16,10,20,30
Linear-Car,instance_5_30.0_0.1_10.0.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_5_30.0_0.1_10.0.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_5_30.0_0.1_10.0.pddl,DOMAIN,1,283,80,149,30,41,116,276,31
Linear-Car,instance_5_30.0_0.1_10.0.pddl,DOMAIN,2,217,54,131,15,26,45,87,28
Linear-Car,instance_5_30.0_0.1_10.0.pddl,DOMAIN,3,283,59,166,44,63,606,786,30
Linear-Car,instance_5_30.0_0.1_10.0.pddl,DOMAIN,5,214,41,128,13,24,41,64,25
Linear-Car,instance_5_30.0_0.1_10.0.pddl,DOMAIN,10,216,41,130,16,25,52,69,30
Linear-Car,instance_5_30.0_0.1_10.0.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_5_30.0_0.1_10.0.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_6_30.0_0.1_10.0.pddl,SIMU,1,218,49,129,16,30,74,179,31
Linear-Car,instance_6_30.0_0.1_10.0.pddl,SIMU,2,208,33,122,13,25,60,131,38
Linear-Car,instance_6_30.0_0.1_10.0.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_6_30.0_0.1_10.0.pddl,SIMU,5,207,17,120,5,19,33,68,45
Linear-Car,instance_6_30.0_0.1_10.0.pddl,SIMU,10,184,10,112,5,15,17,33,40
Linear-Car,instance_6_30.0_0.1_10.0.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_6_30.0_0.1_10.0.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_6_30.0_0.1_10.0.pddl,PLAN,1,217,49,130,17,29,74,179,31
Linear-Car,instance_6_30.0_0.1_10.0.pddl,PLAN,2,213,38,127,11,21,30,69,28
Linear-Car,instance_6_30.0_0.1_10.0.pddl,PLAN,3,212,44,124,11,21,26,56,33
Linear-Car,instance_6_30.0_0.1_10.0.pddl,PLAN,5,210,37,124,11,21,36,59,30
Linear-Car,instance_6_30.0_0.1_10.0.pddl,PLAN,10,198,37,126,7,16,10,20,30
Linear-Car,instance_6_30.0_0.1_10.0.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_6_30.0_0.1_10.0.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_6_30.0_0.1_10.0.pddl,DOMAIN,1,234,80,148,25,40,119,284,31
Linear-Car,instance_6_30.0_0.1_10.0.pddl,DOMAIN,2,216,54,131,14,26,45,88,28
Linear-Car,instance_6_30.0_0.1_10.0.pddl,DOMAIN,3,266,53,139,22,35,103,174,27
Linear-Car,instance_6_30.0_0.1_10.0.pddl,DOMAIN,5,199,41,129,13,24,41,64,25
Linear-Car,instance_6_30.0_0.1_10.0.pddl,DOMAIN,10,201,41,132,16,28,53,71,30
Linear-Car,instance_6_30.0_0.1_10.0.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_6_30.0_0.1_10.0.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_7_30.0_0.1_10.0.pddl,SIMU,1,203,49,126,15,29,74,179,31
Linear-Car,instance_7_30.0_0.1_10.0.pddl,SIMU,2,203,33,123,13,25,62,134,38
Linear-Car,instance_7_30.0_0.1_10.0.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_7_30.0_0.1_10.0.pddl,SIMU,5,205,17,120,10,20,33,69,45
Linear-Car,instance_7_30.0_0.1_10.0.pddl,SIMU,10,182,10,114,7,15,17,33,40
Linear-Car,instance_7_30.0_0.1_10.0.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_7_30.0_0.1_10.0.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_7_30.0_0.1_10.0.pddl,PLAN,1,196,49,126,18,29,74,179,31
Linear-Car,instance_7_30.0_0.1_10.0.pddl,PLAN,2,208,38,122,11,22,31,71,28
Linear-Car,instance_7_30.0_0.1_10.0.pddl,PLAN,3,205,44,119,10,20,26,57,33
Linear-Car,instance_7_30.0_0.1_10.0.pddl,PLAN,5,218,37,129,12,25,53,82,30
Linear-Car,instance_7_30.0_0.1_10.0.pddl,PLAN,10,195,37,124,6,16,10,20,30
Linear-Car,instance_7_30.0_0.1_10.0.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_7_30.0_0.1_10.0.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_7_30.0_0.1_10.0.pddl,DOMAIN,1,231,80,145,27,42,119,284,31
Linear-Car,instance_7_30.0_0.1_10.0.pddl,DOMAIN,2,217,54,132,17,28,45,88,28
Linear-Car,instance_7_30.0_0.1_10.0.pddl,DOMAIN,3,224,53,138,21,34,95,163,27
Linear-Car,instance_7_30.0_0.1_10.0.pddl,DOMAIN,5,201,41,130,13,24,41,64,25
Linear-Car,instance_7_30.0_0.1_10.0.pddl,DOMAIN,10,217,41,132,16,28,54,73,30
Linear-Car,instance_7_30.0_0.1_10.0.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_7_30.0_0.1_10.0.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_8_30.0_0.1_10.0.pddl,SIMU,1,222,49,136,21,31,74,179,31
Linear-Car,instance_8_30.0_0.1_10.0.pddl,SIMU,2,197,33,126,11,26,66,139,38
Linear-Car,instance_8_30.0_0.1_10.0.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_8_30.0_0.1_10.0.pddl,SIMU,5,203,17,118,10,20,34,71,45
Linear-Car,instance_8_30.0_0.1_10.0.pddl,SIMU,10,181,10,112,4,14,17,33,40
Linear-Car,instance_8_30.0_0.1_10.0.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_8_30.0_0.1_10.0.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_8_30.0_0.1_10.0.pddl,PLAN,1,215,49,130,16,31,74,179,31
Linear-Car,instance_8_30.0_0.1_10.0.pddl,PLAN,2,218,38,131,10,23,32,73,28
Linear-Car,instance_8_30.0_0.1_10.0.pddl,PLAN,3,212,44,124,10,20,26,57,33
Linear-Car,instance_8_30.0_0.1_10.0.pddl,PLAN,5,219,37,129,15,26,70,103,30
Linear-Car,instance_8_30.0_0.1_10.0.pddl,PLAN,10,184,37,114,6,15,10,20,30
Linear-Car,instance_8_30.0_0.1_10.0.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_8_30.0_0.1_10.0.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_8_30.0_0.1_10.0.pddl,DOMAIN,1,231,80,142,30,41,119,284,31
Linear-Car,instance_8_30.0_0.1_10.0.pddl,DOMAIN,2,214,54,130,15,27,45,88,28
Linear-Car,instance_8_30.0_0.1_10.0.pddl,DOMAIN,3,266,53,136,18,33,96,165,27
Linear-Car,instance_8_30.0_0.1_10.0.pddl,DOMAIN,5,195,41,128,14,24,41,64,25
Linear-Car,instance_8_30.0_0.1_10.0.pddl,DOMAIN,10,213,41,129,15,27,55,75,30
Linear-Car,instance_8_30.0_0.1_10.0.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_8_30.0_0.1_10.0.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_9_30.0_0.1_10.0.pddl,SIMU,1,213,49,129,16,29,74,179,31
Linear-Car,instance_9_30.0_0.1_10.0.pddl,SIMU,2,192,33,122,16,25,65,140,38
Linear-Car,instance_9_30.0_0.1_10.0.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car,instance_9_30.0_0.1_10.0.pddl,SIMU,5,199,17,117,8,19,34,72,45
Linear-Car,instance_9_30.0_0.1_10.0.pddl,SIMU,10,182,10,113,5,15,17,33,40
Linear-Car,instance_9_30.0_0.1_10.0.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_9_30.0_0.1_10.0.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_9_30.0_0.1_10.0.pddl,PLAN,1,213,49,128,18,30,74,179,31
Linear-Car,instance_9_30.0_0.1_10.0.pddl,PLAN,2,201,38,119,8,22,33,75,28
Linear-Car,instance_9_30.0_0.1_10.0.pddl,PLAN,3,201,44,118,9,20,26,57,33
Linear-Car,instance_9_30.0_0.1_10.0.pddl,PLAN,5,211,37,123,12,26,75,108,30
Linear-Car,instance_9_30.0_0.1_10.0.pddl,PLAN,10,185,37,114,6,15,10,20,30
Linear-Car,instance_9_30.0_0.1_10.0.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_9_30.0_0.1_10.0.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car,instance_9_30.0_0.1_10.0.pddl,DOMAIN,1,240,80,146,26,41,119,284,31
Linear-Car,instance_9_30.0_0.1_10.0.pddl,DOMAIN,2,217,54,131,16,26,45,88,28
Linear-Car,instance_9_30.0_0.1_10.0.pddl,DOMAIN,3,221,53,136,23,34,97,167,27
Linear-Car,instance_9_30.0_0.1_10.0.pddl,DOMAIN,5,200,41,126,10,23,41,64,25
Linear-Car,instance_9_30.0_0.1_10.0.pddl,DOMAIN,10,200,41,129,16,28,56,77,30
Linear-Car,instance_9_30.0_0.1_10.0.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car,instance_9_30.0_0.1_10.0.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,SIMU,1,837,78,708,466,606,32837,39233,68
Linear-Car-2,p01.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,PLAN,1,826,78,737,501,636,32837,39233,68
Linear-Car-2,p01.pddl,PLAN,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,PLAN,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,PLAN,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,PLAN,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,DOMAIN,1,2873,146,2786,2293,2681,121006,155598,68
Linear-Car-2,p01.pddl,DOMAIN,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,DOMAIN,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,DOMAIN,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p01.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,SIMU,1,484,68,394,224,297,9557,14567,52
Linear-Car-2,p02.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,PLAN,1,507,68,418,226,319,9557,14567,52
Linear-Car-2,p02.pddl,PLAN,2,317,79,233,93,134,2346,3761,58
Linear-Car-2,p02.pddl,PLAN,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,PLAN,5,312,149,226,91,129,1899,2667,110
Linear-Car-2,p02.pddl,PLAN,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,DOMAIN,1,1064,116,980,705,876,35972,51707,51
Linear-Car-2,p02.pddl,DOMAIN,2,853,105,760,532,655,23260,29521,56
Linear-Car-2,p02.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,DOMAIN,5,1429,173,1332,1068,1216,53277,61757,110
Linear-Car-2,p02.pddl,DOMAIN,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p02.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,SIMU,1,225,66,137,19,35,75,178,48
Linear-Car-2,p03.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,PLAN,1,215,66,129,18,32,75,178,48
Linear-Car-2,p03.pddl,PLAN,2,191,54,121,10,24,37,83,42
Linear-Car-2,p03.pddl,PLAN,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,PLAN,5,258,95,173,52,76,762,1132,75
Linear-Car-2,p03.pddl,PLAN,10,501,187,410,229,311,6679,9343,150
Linear-Car-2,p03.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,DOMAIN,1,234,114,148,26,43,119,281,48
Linear-Car-2,p03.pddl,DOMAIN,2,235,82,150,26,46,195,341,44
Linear-Car-2,p03.pddl,DOMAIN,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,DOMAIN,5,504,102,427,250,322,12586,15777,65
Linear-Car-2,p03.pddl,DOMAIN,10,6046,197,5958,5316,5853,236070,268709,140
Linear-Car-2,p03.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p03.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p04.pddl,SIMU,1,227,64,142,22,36,82,189,44
Linear-Car-2,p04.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p04.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p04.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p04.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p04.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p04.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p04.pddl,PLAN,1,220,64,132,23,34,82,189,44
Linear-Car-2,p04.pddl,PLAN,2,195,63,123,13,26,46,103,44
Linear-Car-2,p04.pddl,PLAN,3,202,70,132,21,33,110,188,51
Linear-Car-2,p04.pddl,PLAN,5,225,81,137,23,37,127,209,65
Linear-Car-2,p04.pddl,PLAN,10,284,120,197,74,100,739,1080,100
Linear-Car-2,p04.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p04.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p04.pddl,DOMAIN,1,251,112,157,30,46,130,305,45
Linear-Car-2,p04.pddl,DOMAIN,2,260,89,174,54,67,490,825,44
Linear-Car-2,p04.pddl,DOMAIN,3,261,84,175,49,70,621,826,48
Linear-Car-2,p04.pddl,DOMAIN,5,301,90,230,85,125,2412,3143,55
Linear-Car-2,p04.pddl,DOMAIN,10,1119,112,1027,790,923,30142,35636,80
Linear-Car-2,p04.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p04.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p05.pddl,SIMU,1,216,69,143,23,38,102,240,45
Linear-Car-2,p05.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p05.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p05.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p05.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p05.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p05.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p05.pddl,PLAN,1,220,69,135,21,37,102,240,45
Linear-Car-2,p05.pddl,PLAN,2,216,54,130,16,28,61,126,42
Linear-Car-2,p05.pddl,PLAN,3,205,69,135,24,37,141,238,51
Linear-Car-2,p05.pddl,PLAN,5,215,81,137,22,40,172,271,65
Linear-Car-2,p05.pddl,PLAN,10,244,99,175,54,76,490,737,80
Linear-Car-2,p05.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p05.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p05.pddl,DOMAIN,1,251,104,159,35,50,150,349,42
Linear-Car-2,p05.pddl,DOMAIN,2,262,91,174,52,68,503,844,44
Linear-Car-2,p05.pddl,DOMAIN,3,260,84,172,48,69,659,871,48
Linear-Car-2,p05.pddl,DOMAIN,5,301,80,230,102,125,1618,2136,50
Linear-Car-2,p05.pddl,DOMAIN,10,487,87,393,228,289,6386,7764,60
Linear-Car-2,p05.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p05.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p06.pddl,SIMU,1,203,67,133,22,36,88,210,43
Linear-Car-2,p06.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p06.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p06.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p06.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p06.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p06.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p06.pddl,PLAN,1,204,67,135,23,36,88,210,43
Linear-Car-2,p06.pddl,PLAN,2,214,54,127,15,28,65,132,42
Linear-Car-2,p06.pddl,PLAN,3,207,69,138,25,41,190,306,51
Linear-Car-2,p06.pddl,PLAN,5,215,77,129,11,30,77,142,60
Linear-Car-2,p06.pddl,PLAN,10,294,99,208,73,110,926,1326,80
Linear-Car-2,p06.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p06.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p06.pddl,DOMAIN,1,223,112,153,26,47,133,322,44
Linear-Car-2,p06.pddl,DOMAIN,2,249,91,180,52,73,521,867,44
Linear-Car-2,p06.pddl,DOMAIN,3,271,90,182,50,75,721,954,48
Linear-Car-2,p06.pddl,DOMAIN,5,303,80,229,99,126,1736,2287,50
Linear-Car-2,p06.pddl,DOMAIN,10,516,87,426,245,320,7890,9599,60
Linear-Car-2,p06.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p06.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p07.pddl,SIMU,1,208,69,139,23,39,107,255,45
Linear-Car-2,p07.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p07.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p07.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p07.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p07.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p07.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p07.pddl,PLAN,1,205,69,137,21,38,107,255,45
Linear-Car-2,p07.pddl,PLAN,2,198,54,127,17,30,78,147,42
Linear-Car-2,p07.pddl,PLAN,3,208,59,121,12,23,33,75,45
Linear-Car-2,p07.pddl,PLAN,5,219,77,133,20,35,111,182,60
Linear-Car-2,p07.pddl,PLAN,10,302,99,217,86,120,1198,1698,80
Linear-Car-2,p07.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p07.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p07.pddl,DOMAIN,1,247,104,158,35,50,156,366,42
Linear-Car-2,p07.pddl,DOMAIN,2,266,91,179,55,73,525,877,44
Linear-Car-2,p07.pddl,DOMAIN,3,228,82,157,38,52,287,439,42
Linear-Car-2,p07.pddl,DOMAIN,5,315,80,229,86,124,1835,2392,50
Linear-Car-2,p07.pddl,DOMAIN,10,589,87,497,296,392,9928,12035,60
Linear-Car-2,p07.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p07.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p08.pddl,SIMU,1,208,69,138,24,40,109,258,45
Linear-Car-2,p08.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p08.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p08.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p08.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p08.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p08.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p08.pddl,PLAN,1,279,69,135,25,38,109,258,45
Linear-Car-2,p08.pddl,PLAN,2,217,54,129,20,31,93,164,42
Linear-Car-2,p08.pddl,PLAN,3,217,59,131,11,24,33,76,45
Linear-Car-2,p08.pddl,PLAN,5,221,77,136,20,37,125,202,60
Linear-Car-2,p08.pddl,PLAN,10,279,65,190,61,93,1062,1459,50
Linear-Car-2,p08.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p08.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p08.pddl,DOMAIN,1,244,104,157,32,51,159,373,42
Linear-Car-2,p08.pddl,DOMAIN,2,277,91,175,52,71,534,890,44
Linear-Car-2,p08.pddl,DOMAIN,3,287,82,155,32,52,291,446,42
Linear-Car-2,p08.pddl,DOMAIN,5,331,80,228,86,121,2337,2972,50
Linear-Car-2,p08.pddl,DOMAIN,10,336,90,246,104,143,2531,3126,60
Linear-Car-2,p08.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p08.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p09.pddl,SIMU,1,299,69,139,27,40,111,261,45
Linear-Car-2,p09.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p09.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p09.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p09.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p09.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p09.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p09.pddl,PLAN,1,278,69,136,25,39,111,261,45
Linear-Car-2,p09.pddl,PLAN,2,218,54,130,16,31,99,171,42
Linear-Car-2,p09.pddl,PLAN,3,194,59,121,11,24,33,76,45
Linear-Car-2,p09.pddl,PLAN,5,240,77,153,27,46,257,359,60
Linear-Car-2,p09.pddl,PLAN,10,288,65,201,62,102,1381,1871,50
Linear-Car-2,p09.pddl,PLAN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p09.pddl,PLAN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p09.pddl,DOMAIN,1,288,104,160,37,49,163,381,42
Linear-Car-2,p09.pddl,DOMAIN,2,260,91,174,52,68,545,900,44
Linear-Car-2,p09.pddl,DOMAIN,3,243,82,157,34,52,297,454,42
Linear-Car-2,p09.pddl,DOMAIN,5,271,85,184,49,80,1039,1425,50
Linear-Car-2,p09.pddl,DOMAIN,10,366,90,276,123,170,3282,4067,60
Linear-Car-2,p09.pddl,DOMAIN,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p09.pddl,DOMAIN,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p10.pddl,SIMU,1,284,68,138,25,40,117,270,44
Linear-Car-2,p10.pddl,SIMU,2,TO,-,-,-,-,-,-,-
Linear-Car-2,p10.pddl,SIMU,3,TO,-,-,-,-,-,-,-
Linear-Car-2,p10.pddl,SIMU,5,TO,-,-,-,-,-,-,-
Linear-Car-2,p10.pddl,SIMU,10,TO,-,-,-,-,-,-,-
Linear-Car-2,p10.pddl,SIMU,50,TO,-,-,-,-,-,-,-
Linear-Car-2,p10.pddl,SIMU,100,TO,-,-,-,-,-,-,-
Linear-Car-2,p10.pddl,PLAN,1,289,68,143,27,41,117,270,44
Linear-Car-2,p10.pddl,PLAN,2,214,61,127,17,29,56,118,42
Linear-Car-2,p10.pddl,PLAN,3,209,59,123,13,24,33,76,45
Linear-Car-2,p10.pddl,PLAN,5,230,77,144,27,47,288,393,60
Linear-Car-2,p10.pddl,PLAN,10,296,65,209,73,110,1654,2227,50
Linear-Car-2,p10.pddl,PLAN,50,TO,-,-,-,-,-,-,-
